image_name,image_path,uiqm_value,uiqm_time,uciqe_value,uciqe_time
example.jpg,enhanced,5.4138165,0.4493843652307987,0.35672772,0.06150262011215091
直方图拉伸.jpeg,enhanced,5.439046,0.34088970767334104,0.22422755,0.06109020905569196
直方图均衡.jpeg,enhanced,4.0891747,0.348161110188812,0.36646515,0.0703921657986939
限制对比度直方图均衡.jpeg,enhanced,3.683352,0.3371249339543283,0.20567486,0.06281777005642653
origin.jpg,enhanced,5.1577973,0.34755951911211014,0.3571365,0.060194049030542374
fusion.jpg,enhanced,2.831688,0.3485605949535966,0.39341393,0.06520339800044894
biograd-A_00001_right.jpg,enhanced,3.6499438,0.3465957408770919,0.35218826,0.06368333986029029
biograd-A_00001_right2.jpg,enhanced,2.8695173,0.3457283480092883,0.28609723,0.06261883396655321
灰度视界.jpeg,enhanced,5.606422,0.34400979802012444,0.19514298,0.06248061312362552
