image_name,image_path,uciqe_value,uciqe_time,uiqm_value,uiqm_time
example.jpg,enhanced,0.4022334295931528,0.1947932243347168,7.862122186062271,0.4234330654144287
直方图拉伸.jpeg,enhanced,0.22834458230894525,0.17671561241149902,8.131584247026357,0.4161860942840576
直方图均衡.jpeg,enhanced,0.384218749106628,0.17482423782348633,6.402045629122428,0.43596768379211426
限制对比度直方图均衡.jpeg,enhanced,0.2069101595926378,0.17722558975219727,3.743289296618007,0.41698527336120605
origin.jpg,enhanced,0.4012277017127328,0.17785859107971191,4.704238817743316,0.419158935546875
fusion.jpg,enhanced,0.46164931662845443,0.17160797119140625,-0.17021865581503803,0.424389123916626
biograd-A_00001_right.jpg,enhanced,0.3682588580881444,0.18300509452819824,7.716557000445244,0.449448823928833
biograd-A_00001_right2.jpg,enhanced,0.2949375387123069,0.21860527992248535,3.9750903435634717,0.45630717277526855
灰度视界.jpeg,enhanced,0.19698369092824314,0.23328042030334473,8.311574077841517,0.4523770809173584
